evidence_type,exact_anchor_coverage,fiscal_quarter,fiscal_year,keep_external,local_fq_status,local_fy_status,local_sequence_status,original_request,priority,remaining_external_requirement,removal_reason,research_task_id,structural_boundary_status,ticker
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0643,NO_STRUCTURAL_BOUNDARY,CMPX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0660,NO_STRUCTURAL_BOUNDARY,CNVS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0728,NO_STRUCTURAL_BOUNDARY,CRVO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0739,NO_STRUCTURAL_BOUNDARY,CSTM
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0791,NO_STRUCTURAL_BOUNDARY,CYCN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0870,NO_STRUCTURAL_BOUNDARY,DNTH
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0933,NO_STRUCTURAL_BOUNDARY,EFC
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1034,NO_STRUCTURAL_BOUNDARY,FBRT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1040,NO_STRUCTURAL_BOUNDARY,FCPT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1363,NO_STRUCTURAL_BOUNDARY,INBS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1398,NO_STRUCTURAL_BOUNDARY,IOSP
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1409,NO_STRUCTURAL_BOUNDARY,IRD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1562,NO_STRUCTURAL_BOUNDARY,LGIH
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1613,NO_STRUCTURAL_BOUNDARY,LTBR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q2,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q2. Verify Cash, first-public result publication date, missing quarter existence/source evidence, Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1633,NO_STRUCTURAL_BOUNDARY,LXEO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q4. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1687,NO_STRUCTURAL_BOUNDARY,MDAI
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1688,NO_STRUCTURAL_BOUNDARY,MDAI
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1726,NO_STRUCTURAL_BOUNDARY,MITT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1732,NO_STRUCTURAL_BOUNDARY,MLM
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q3. Verify first-public result publication date, missing quarter existence/source evidence, Revenue, Shares Outstanding, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1779,NO_STRUCTURAL_BOUNDARY,MSPR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1792,NO_STRUCTURAL_BOUNDARY,MTUS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1812,NO_STRUCTURAL_BOUNDARY,NAGE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q4. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1836,NO_STRUCTURAL_BOUNDARY,NEOV
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1837,NO_STRUCTURAL_BOUNDARY,NEOV
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1838,NO_STRUCTURAL_BOUNDARY,NEOV
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify FCF, missing quarter existence/source evidence, OCF required to derive FCF, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1905,NO_STRUCTURAL_BOUNDARY,NTST
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Capex required to derive FCF, EBIT, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1954,NO_STRUCTURAL_BOUNDARY,OCC
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, first-public result publication date, missing quarter existence/source evidence, Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-2128,NO_STRUCTURAL_BOUNDARY,PPCB
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-2167,NO_STRUCTURAL_BOUNDARY,PRVA
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-2355,NO_STRUCTURAL_BOUNDARY,SAFE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-2512,NO_STRUCTURAL_BOUNDARY,SPRO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-2594,NO_STRUCTURAL_BOUNDARY,TALK
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-2811,NO_STRUCTURAL_BOUNDARY,VKTX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-2833,NO_STRUCTURAL_BOUNDARY,VS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0012,NO_STRUCTURAL_BOUNDARY,ABNB
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0192,NO_STRUCTURAL_BOUNDARY,AMPL
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0541,NO_STRUCTURAL_BOUNDARY,CDE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0586,NO_STRUCTURAL_BOUNDARY,CHRD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0589,NO_STRUCTURAL_BOUNDARY,CHRS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0677,NO_STRUCTURAL_BOUNDARY,COIN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0690,NO_STRUCTURAL_BOUNDARY,CPIX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, EBIT, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0699,NO_STRUCTURAL_BOUNDARY,CRBP
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0786,NO_STRUCTURAL_BOUNDARY,CXT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0824,NO_STRUCTURAL_BOUNDARY,DERM
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, EBIT, missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0922,NO_STRUCTURAL_BOUNDARY,EDIT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0928,NO_STRUCTURAL_BOUNDARY,EE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, first-public result publication date, missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0960,NO_STRUCTURAL_BOUNDARY,EMPD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Cash, first-public result publication date, missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1104,NO_STRUCTURAL_BOUNDARY,FTFT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1295,NO_STRUCTURAL_BOUNDARY,HTO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1302,NO_STRUCTURAL_BOUNDARY,HVT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q2,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, first-public result publication date, missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1379,NO_STRUCTURAL_BOUNDARY,INM
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1383,NO_STRUCTURAL_BOUNDARY,INMB
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, EBIT, missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1546,NO_STRUCTURAL_BOUNDARY,LEN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence, source semantics confirmation, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1657,NO_STRUCTURAL_BOUNDARY,MAN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify first-public result publication date, missing quarter existence/source evidence, Revenue, Shares Outstanding. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1698,NO_STRUCTURAL_BOUNDARY,METCB
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q4. Verify Capex required to derive FCF, FCF, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1744,NO_STRUCTURAL_BOUNDARY,MNR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, first-public result publication date, missing quarter existence/source evidence, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1821,NO_STRUCTURAL_BOUNDARY,NB
